Mean_of_the_integrated_profile,Standard_deviation_of_the_integrated_profile,Excess_kurtosis_of_the_integrated_profile,Skewness_of_the_integrated_profile,Mean_of_the_DM-SNR_curve,Standard_deviation_of_the_DM-SNR_curve,Excess_kurtosis_of_the_DM-SNR_curve,Skewness_of_the_DM-SNR_curve,target_class
105.03125,47.0843554,0.252256255,-0.102140154,1.884615385,14.05269815,9.873688894,123.8539611,0.0
102.0703125,39.7922699,0.7732797920000001,1.386735709,2.22993311,18.07656904,9.441234501,96.48980146,0.0
123.03125,66.72704866,-0.211768464,-1.084792475,134.0200669,94.9808796,-0.5077725160000001,-1.4915324330000002,0.0
30.5234375,30.16257119,4.775271827,27.99670281,116.6897993,79.56794868,-0.11736604,-1.003246153,1.0
114.4296875,48.66558133,0.1400187719999999,-0.184154138,0.786789298,9.118168459,20.35517975,518.0124183,0.0
134.484375,41.85129635,0.012331666,0.55150942,4.908026756,24.75674096,6.14371994,40.99827757,0.0
114.6171875,48.94482242,0.166496005,-0.35014535,4.683110368,26.351318168985994,5.879451089,37.50275718,0.0
115.0078125,49.01809234,0.04870751,-0.232283613,1.327759197,14.82956457,12.22364552,158.3888374,0.0
128.171875,51.74292062,0.150712183,-0.60777109,1.242474916,11.66626508,13.19594642,221.9784785,0.0
135.6328125,54.91226967,-0.018771751,-0.635800869,11.07190635,37.17806983,3.594327449,12.86667887,0.0
105.5390625,44.26198678,0.6872317920000001,0.695163263,1.240802676,10.90789383,14.03295284,266.6222018,0.0
132.578125,46.56641919,-0.145056198,0.168758781,1.7876254180000002,14.94454792,11.59153431,153.1106445,0.0
117.0859375,49.6308289,0.243279433,0.1151915,2.914715719,26.351318168985994,8.200522307,71.28334759999998,0.0
136.4453125,50.72302371,0.08461618,-0.223626023,3.072742475,20.88911383,7.893147842999999,68.11404165,0.0
137.6484375,45.88855213,-0.144282272,0.409022246,2.284280936,13.68235396,9.319216058,120.7069316,0.0
135.4296875,50.05320351,0.0712294109999999,-0.215082566,4.039297659,26.39735521,7.13637797,52.54085714,0.0
138.9921875,55.58601107,0.47854774946613543,-0.562765399,4.449832776,25.51250579,7.107410695,55.04564925,0.0
97.8671875,37.52090482,0.263142499,1.832946192,3.923913043,23.72462693,7.302928772,57.38148169,0.0
126.6171875,49.07776372,0.193886793,0.162133301,2.232441472,15.86021139,8.937472592999999,95.09325696,0.0
94.078125,52.54813409,0.47854774946613543,0.027300536,9.323578595,44.2656334,4.557664102,18.87884969,0.0
114.9140625,44.52527852,0.450828225,1.031479299,1.5367892980000002,15.46658339,11.40345956,105.52577900947718,0.0
67.5703125,54.79217605,2.080023822,3.50914516,43.18729097,63.33319576,1.694861154,1.962960382,1.0
92.078125,41.84879952,0.595656496,1.52987739,3.00083612,18.85082699,8.724524795,105.52577900947718,0.0
113.2421875,46.5568782,0.2188521,0.240698233,2.448160535,18.79340652,8.814203221,85.7823483,0.0
129.8984375,50.58221029,0.47854774946613543,-0.298442521,2.170568562,13.22221969,10.67177018,153.6812272,0.0
27.640625,29.4766153,6.166295329,41.40723034,60.32525084,73.5358334,1.178987652,0.310896843,1.0
110.3359375,46.29073837,0.403395357,0.308247035,1.43729097,12.39808948,11.5915209,175.17245559999998,0.0
128.78125,48.49950668,-0.132934997,-0.3086467,4.659698997,27.84591648,6.271304539,39.43878714,0.0
122.640625,44.93845346,0.47854774946613543,0.063493669,2.301839465,14.56406778,9.430993281,114.3650702,0.0
66.4921875,36.70745754,2.422071693,9.505038839,23.47324415,56.76133912,2.425321018,4.7363999660000005,1.0
123.125,50.92657091,0.125678648,-0.399647512,4.884615385,26.3644079,6.246371906,40.98263189,0.0
121.7421875,53.0545483,-0.091161962,-0.267380022,2.410535117,15.75176975,8.227566552,84.87250944,0.0
96.6484375,43.64838017,0.513867568,0.74780762,6.816053512000001,33.69849013,5.231797671,27.26726518,0.0
130.578125,50.43197915,0.072219438,-0.166228769,9.677257525,35.66735274,3.803195189,14.14737832,0.0
143.734375,51.50234891,-0.124623835,-0.0141802889999999,6.762541806000001,30.98514265,5.093959645,27.08614084,0.0
98.421875,50.167471,0.4935499779999999,0.214733648,1.852842809,12.48959769,10.98025263,166.61796930000003,0.0
127.6796875,48.26277901,0.242552598,-0.065496639,3.334448161,22.03676278,7.754043631,65.08812662,0.0
90.953125,35.35840144,0.573568026,2.490775153,1.097826087,13.00249379,14.14008913,222.5007381,0.0
156.546875,49.32970381,0.47854774946613543,0.05683807,15.17140468,45.89478171,2.91474162,7.193624028,0.0
113.5703125,50.11637762,0.154675167,-0.1817023489999999,4.290133779,22.21945733,6.494905277999999,47.63560708,0.0
117.0390625,48.79251389,0.043086715,0.129822691,0.7349498329999999,10.46873747,17.18598841,342.9646659,0.0
137.4375,50.24840638,0.47854774946613543,-0.165676445,1.555183946,12.72198732,13.24378157,210.2766707,0.0
115.390625,43.77842548,0.47854774946613543,0.4712624589999999,4.717391304,21.74407385,6.008396752,43.53843819,0.0
99.5859375,55.32228407,0.594382781,0.096532069,3.60367893,26.351318168985994,8.435698581,76.80096233,0.0
109.3359375,50.30178882,0.2069145039999999,0.053811115,2.439799331,16.7386128,9.648613261,109.1909892,0.0
99.125,50.46579906,0.6230989,0.669232513,1.64548495,16.38366523,11.88734253,105.52577900947718,0.0
115.046875,58.14030167,0.269421019,-0.564287457,3.639632107,22.96565127,7.641795548999999,62.84865731,0.0
104.65625,41.92132466,0.468618282,1.118563213,1.441471572,10.48589206,14.37464624,297.388607,0.0
146.0390625,40.59121717,-0.02578776,0.638661302,2.677257525,15.52593637,8.373548592999999,91.03214156,0.0
138.1796875,46.47301529,-0.205003377,0.385984719,2.02006689,14.72040192,10.013837400000002,123.2938847,0.0
117.0703125,45.08588741,0.393116274,0.226718498,1.508361204,15.00877437,11.64563111,149.2381322,1.0
131.765625,50.30166566,0.211940501,-0.171959045,3.331103679,24.33649425,7.79037675,62.10465635,0.0
82.203125,36.47202682,0.47854774946613543,2.608428668,3.015050167,16.832932,7.461255652,105.52577900947718,0.0
118.984375,77.1397863,0.1733102389999999,-1.501641463,0.836956522,11.99718496,17.94152657,340.3664605,0.0
95.5859375,47.76726248,0.601863919,0.3509699979999999,1.5677257530000002,14.13058763,11.61631151,157.1616751,0.0
111.078125,45.00288348,0.4669073379999999,0.802045351,2.724916388,26.351318168985994,8.559249937,93.78663872,0.0
110.3203125,48.96841035,0.471935241,0.600841639,2.870401338,20.21648952,8.679102014,83.22920135,0.0
81.5390625,38.68904527,0.860457336,2.079828901,2.158026756,19.92756811,10.07677028,104.7451611,0.0
109.9140625,40.24942301,0.47854774946613543,1.283944411,2.715719064,15.637975400000002,8.534385275,93.59203057,0.0
82.9375,36.952831,0.6977313159999999,2.350332507,3.066053512,19.99577258,7.67036815,64.33345306,0.0
113.171875,50.39873966,0.2207651719999999,-0.096921544,1.58361204,26.351318168985994,12.84619649,209.1301535,0.0
135.4765625,52.48273002,0.003853342,-0.346712294,4.786789298,29.01315339,6.432424632999999,41.75844527,0.0
125.8828125,46.93406629999999,0.47854774946613543,-0.054529072,2.22909699,13.25985553,9.874567875,138.113149,0.0
99.265625,37.12594367,0.715227893,1.936421549,29.31688963,66.39636541,2.015641321,2.445002469,1.0
125.7265625,55.75024031,0.126458081,-0.520655615,152.5994983,26.351318168985994,-0.641250977,-0.420724606,0.0
41.890625,28.68341049,4.707133919,30.38440322,12.98662207,44.03777819,3.739387485,13.61329582,1.0
71.1953125,29.1687061,2.969223144,15.087977100000002,11.08361204,43.12914842,3.907151901,14.36515482,1.0
115.4765625,47.23031416,0.125991278,-0.130416331,88.08862876,88.35155438,0.149566003,-1.766947488,0.0
108.7265625,31.42717645,0.51845989,3.4709985530000003,3.10451505,17.97392053,7.560389217000001,67.94839486,0.0
136.7578125,48.58879534,-0.156798152,0.0387224829999999,77.89632107,82.48725017,0.240533271,-1.73045099,0.0
129.6484375,59.03820133,-0.076257992,-0.658627785,2.068561873,13.70711244,9.903777373,129.9531646,0.0
122.0,56.30691565,0.192742273,-0.6761999409999999,18.10953177,54.37198961,3.107319866,8.375607899,0.0
35.3515625,31.4644119,4.819742314,27.05880686,18.72826087,47.50089495,3.116141164,9.737623197,1.0
136.75,49.90741428,-0.11403795,-0.091393469,3.326923077,20.72505095,7.752153083,105.52577900947718,0.0
117.859375,54.76907978,0.293732491,-0.078752642,2.8043478260000003,17.91036343,8.200372892,78.2680679,0.0
96.921875,46.73288613,0.338692481,0.266694278,2.306856187,16.73465912,8.876670368,90.8365804,0.0
96.578125,44.48079104,0.5765520510000001,0.7989557490000001,3.398829431,18.02874791,7.03206409,60.39062437,0.0
64.203125,48.01112491,2.348346315,5.995983452999999,101.0292642,70.70657475,0.348987541,-0.711533353,1.0
132.3203125,61.99419499,0.47854774946613543,-0.6872029540000001,0.877090301,10.38026702,18.73986301,396.4164395,0.0
116.0703125,49.12693756,0.161551623,-0.0540492309999999,53.31354515,80.32277809,0.98297377,-0.783565079,0.0
99.8828125,34.37855007,0.739351641,2.568941848,1.872073579,14.02611716,10.06930201,125.8130191,0.0
125.75,50.9702732,0.096634004,-0.408661026,2.620401338,17.13690843,7.853998783,105.52577900947718,0.0
102.6171875,53.1823398,0.301665073,-0.363831792,0.97909699,10.38612712,16.05323377,328.4932713,0.0
104.5625,55.51783919,0.47854774946613543,-0.220863597,4.434782609,26.36367587,6.428890163999999,42.1717013,0.0
103.2265625,40.0285474,0.469162353,0.8839466140000001,3.876254181,19.96991227,6.818651756,54.92699802,0.0
89.296875,37.97333756,0.47854774946613543,1.665689864,0.911371237,12.2551131,15.89808064,273.6520681,0.0
126.0078125,46.27980393,0.0243339929999999,0.10889704,1.179765886,12.73246549,14.87804787,252.7782276,0.0
78.0546875,36.64596426,0.890753481,3.071177094,1.801003344,17.9089727,10.86578221,124.1830188,0.0
74.8203125,36.10822136,0.8754541570000001,3.4724576010000003,3.946488294,23.3218103,6.723389254,49.03287832,0.0
106.8515625,48.63866933,0.47854774946613543,0.548142414,1.491638796,13.83161145,12.46782468,180.2984337,0.0
123.84375,46.7569242,0.2497556269999999,0.272646661,8.924749164,37.19719695,4.350091529,18.58763351,0.0
127.3046875,47.70278402,-0.087357558,-0.249540468,2.775919732,21.7723081,8.295170045,70.81077653,0.0
134.375,53.37719551,-0.309115881,-0.309291636,41.90217391,75.70805987,1.3687750280000002,0.066871191,0.0
74.3125,77.07400563,1.123778342,-0.387463737,40.16137124,49.02973174,1.281707136,1.683086399,0.0
93.515625,42.19189503,0.6828620940000001,1.248827738,3.049331104,18.63027191,8.17072024,77.86910097,0.0
132.953125,42.57986235,0.0480863209999999,0.328234918,3.389632107,17.80079363,7.559829287999999,70.51592962,0.0
8.9609375,30.21728664,7.513116634,55.84523749,75.54096990000001,56.31345171,1.133982021,1.029379562,1.0
92.4375,38.58609489,0.5381347879999999,1.562324185,2.337792642,16.80150524,9.597378751,104.652963,0.0
85.65625,56.259921,0.973470661,0.293349733,1.826923077,12.8849804,13.17379348,105.52577900947718,0.0
105.046875,47.0855039,0.408034355,0.331754041,3.5409699,26.12980513,7.578516599999999,57.36771316,1.0
120.796875,45.37230698,0.47854774946613543,0.170285589,3.404682274,18.54895299,6.995076817,58.46817067,0.0
96.0,43.3764409,0.526000723,0.392577327,1.837792642,16.06265252,10.65116282,129.609237,0.0
114.3203125,52.82428620000001,0.150335851,-0.399078696,1.116220736,11.32245694,14.74957526,268.803663,0.0
128.9375,48.83722165,0.050050388,0.1559388,1.264214047,15.75386846,13.54654036,190.8732175,0.0
120.046875,68.92691548,0.161219278,-1.282343789,197.5777592,29.42224843,-2.2825595290000003,8.22257475,0.0
109.5625,44.90402091,0.1155846319999999,0.134251991,5.118729097,27.49875553,6.15000155,39.36557998,0.0
125.453125,56.32784327,-0.120668578,-0.5431860310000001,4.796822742,28.33167195,6.094879917999999,37.091518,0.0
121.2421875,44.64490909,0.095653324,0.429942991,1.4021739130000002,10.25517058,15.04064433,105.52577900947718,0.0
86.2890625,56.40176088,0.47854774946613543,0.963525918,62.36287625,85.06887094,0.9007024809999999,-0.79444372,0.0
109.328125,50.73508238,0.38049447,-0.146138365,2.132107023,15.041556900000002,10.83931233,142.9444344,0.0
144.8828125,44.50432231,0.47854774946613543,0.225192239,89.96404682,83.33439636,-0.120495395,-1.910183399,0.0
120.0859375,49.36139486,0.358744894,-0.319112955,1.513377926,11.73996355,13.32836013,228.0616713,0.0
135.734375,53.13918698,-0.005559324,-0.4378954479999999,14.77090301,45.00201805,3.204774025,105.52577900947718,0.0
135.1640625,41.71626207,-0.140310834,0.347949207,1.4615384619999998,12.60087162,12.28018127,186.7185824,0.0
121.3203125,52.62395094,-0.087739926,-0.250070992,2.944816054,17.81168583,8.653957189,89.20445958,0.0
133.390625,50.45422343,-0.083811411,-0.281952364,2.563545151,16.65005174,9.19569999,100.9600465,0.0
95.8671875,42.05992212,0.326386917,0.8035017940000001,1.83277592,12.24896949,11.249331,177.2307712,0.0
101.453125,47.04765858,0.2318979639999999,-0.148723102,2.2775919730000003,18.76678378,9.722551725,103.0329098,0.0
90.3046875,45.29841309,0.7420120379999999,0.966059785,3.177257525,23.32245286,7.785759483,62.22871735,0.0
99.0078125,41.912575700000005,0.409895599,0.7572071979999999,3.080267559,16.18259869,7.39628869,72.68839136,0.0
100.390625,40.94150446,0.582941351,1.144496896,1.418060201,12.30747964,11.78185224,181.1808699,0.0
32.4765625,41.17606344,3.654787601,13.90269145,59.99080268,66.78183481,1.197499957,0.61762302,1.0
35.6171875,33.15237574,5.168639905,29.04602353,58.40635452,69.24761995,1.093188772,0.323029453,1.0
143.7578125,50.24638452,-0.158471994,0.109268246,6.614548495,29.37890096,4.686596198,22.16344137,0.0
109.3515625,38.86989312,0.168128016,0.8246541209999999,1.384615385,12.43656402,12.25502441,189.4529218,0.0
65.578125,33.34727532,2.351981687,9.971397801,6.403846154,31.10990258,5.646217665,33.64550365,1.0
119.2421875,43.48378758,0.296576624,0.2716262319999999,2.419732441,13.16848924,9.265579322,129.729006,0.0
112.1171875,43.52022179,0.054153917,0.005463874,2.347826087,26.351318168985994,9.981530225,121.9459394,0.0
151.4140625,41.93121737,-0.1750967689999999,0.69161283,133.5752508,82.27019391,-0.947434926,-0.956739818,0.0
84.1875,48.70875659,0.47854774946613543,0.544465299,6.849498327999999,33.24509808,5.368737399,29.40634735,1.0
117.2421875,61.71035495,0.24299774,-0.5884225160000001,0.774247492,10.01408067,19.30894732,431.7611256,0.0
132.0234375,53.11139015,0.090923424,-0.477806079,9.328595318,41.52931291,4.472353531,18.80148946,0.0
138.0703125,39.56189446,0.47854774946613543,0.8225215029999999,2.596153846,15.40794062,9.314489901,110.8283619,0.0
126.4375,60.61349762,0.075229782,-0.65334814,2.173076923,15.03577598,9.691365988,117.099937,0.0
88.109375,36.96582763,0.731360034,2.426171674,3.85451505,24.43304765,6.853368689,49.06597862,0.0
130.0703125,54.23317475,-0.187451084,-0.2146946569999999,2.591137124,17.70198924,8.572561157,83.18423606,0.0
137.65625,59.68988052,-0.275604122,-0.7036526009999999,169.7525084,81.43011419,-1.307777924,0.19949385,0.0
143.3359375,45.7846995,-0.070888469,-0.095695015,2.64548495,20.86013476,8.526269598999999,75.71928164,0.0
132.7109375,53.30735648,0.47854774946613543,-0.4402019929999999,176.8645485,82.23659713,-1.177216698,0.032670641,0.0
83.2109375,48.25382957,0.652882252,0.464878722,2.837792642,17.49325077,8.857383915,95.74672901,0.0
29.4609375,45.86595659,0.47854774946613543,10.5837557,50.40719064,59.84988676,1.423430575,1.427973973,1.0
103.7578125,51.86893731,0.330533673,-0.294105276,106.0752508,91.38909076,-0.159421826,-1.763397867,0.0
99.7109375,41.83116219,0.300131714,1.013924693,3.357859532,18.72577222,7.234314255,61.07247101,0.0
131.953125,51.11290495,0.007998524,-0.136929052,2.735785953,20.97953511,8.387715201,74.17504166,0.0
122.953125,48.51189599,0.133155724,0.039462386,0.6889632109999999,26.351318168985994,18.60030304,366.9451322,0.0
106.6875,45.70092142,0.350802392,-0.035886546,6.280936455,26.351318168985994,5.070671514,26.46114358,0.0
113.203125,37.65537797,0.48786531,1.4774594680000002,4.841973244,21.68906782,5.507626304,35.78493827,0.0
82.28125,38.41568232,0.681826858,1.993163682,9.280100334,36.92203625,4.172112145,17.22504605,0.0
120.953125,52.0543375,-0.036084483,-0.267378808,2.6312709030000003,17.78185329,9.819439057,110.9173585,0.0
109.1796875,38.84533305,0.711073113,1.695026354,2.836120401,22.6186925,8.665441888,77.62973479,0.0
75.2890625,39.25620022,0.737210693,2.297597844,2.676421405,17.47754831,8.403287507,82.83680534,0.0
152.21875,54.58464435,-0.166916255,-0.437966195,0.6856187290000001,9.458401825,20.29661941,480.7530292,0.0
121.046875,50.2062713,0.207106326,-0.259171795,2.712374582,18.58266033,8.6172407,85.80484547,0.0
111.53125,47.7939813,0.3856680179999999,0.191145593,2.176421405,15.94146313,9.046560192,96.53460332,0.0
127.765625,48.20601693,0.080336503,0.088387543,2.755852843,26.351318168985994,8.690834832,93.35069011,0.0
115.125,48.51352904,0.35563337,0.19827971,2.585284281,18.02215055,9.965117221,110.8425366,0.0
121.3359375,48.00590415,0.47854774946613543,-0.309258378,1.980769231,14.78424989,9.936613098,120.526523,0.0
183.453125,47.68350399,-1.707789078,3.483261204,120.5794314,93.84723699,-0.117230185,-1.5466601430000002,0.0
122.4921875,49.95325879,0.47854774946613543,-0.036206269,2.348662207,15.0615684,9.08720414,103.1003742,0.0
139.046875,52.18220173,0.47854774946613543,-0.0616474429999999,49.96404682,84.24174609,1.111586247,-0.718639712,0.0
104.8203125,35.97664902,0.47854774946613543,2.232677231,1.489130435,10.41259442,14.54123174,304.9021154,0.0
101.328125,43.38546512,0.374883926,0.377292722,3.418896321,19.26364202,7.134172179,58.95355939,0.0
111.140625,39.05779659,0.3015879,0.976997007,1.519230769,15.2621616,11.91224866,156.84578190000002,0.0
96.6640625,41.7466835,0.4440375379999999,0.958308295,2.914715719,26.351318168985994,7.577649757,74.68763525,0.0
109.53125,44.57191126,0.459712437,0.603472629,1.25083612,26.351318168985994,13.84258024,213.351915,0.0
157.75,44.57542765,0.47854774946613543,-0.0066517619999999,6.402173913,29.9170195,5.043244963999999,25.83528923,0.0
154.9765625,42.49512193,-0.280141686,0.563651631,0.6806020070000001,9.045499535,22.32033128,572.6929098999999,0.0
107.875,37.33065932,0.49600476,1.481815856,1.173913043,12.01691346,14.53428973,252.6947381,0.0
136.796875,50.21179508,0.242342481,-0.41811487,2.448996656,19.12797704,9.18685928,91.70510154,0.0
87.5,37.40738563,0.97784848,2.396694926,24.29682274,59.8266841,2.325450801,4.001609718,0.0
142.78125,48.55343987,-0.196311243,0.430258149,2.915551839,17.19751651,8.139938581000001,81.51344335,0.0
82.3828125,46.59803528,0.47854774946613543,2.545764089,153.243311,26.351318168985994,-0.710192918,-0.527549306,1.0
104.0,54.31462165,0.588843129,-0.0607115109999999,3.711538462,21.11826629,8.549868757,82.8689443,0.0
122.859375,46.38960928,0.48367951,0.106853718,42.87541806,80.1997946,1.350381726,-0.138739979,0.0
85.8203125,36.52897685,0.553642136,2.516646969,0.719063545,11.25114655,17.60346627,331.35943260000005,0.0
120.2109375,48.30075898,-0.029001636,-0.16651707,6.942307692000001,33.7351357,5.043913582,25.01909999,0.0
119.1953125,49.0393749,0.47854774946613543,-0.232794365,5.225752508,23.69914987,5.412038841,32.80403956,0.0
148.3125,58.02541873,-0.208668495,-0.448645506,3.990802676,24.65139726,6.795564774,48.24035684,0.0
103.8125,44.55083999,0.196478353,0.293436215,3.998327759,22.84552598,7.180365659,56.60122503,0.0
83.921875,44.09730175,0.507308364,0.7589809940000001,1.356187291,13.84053545,12.14352127,166.1143586,0.0
126.2890625,44.28779324,0.47854774946613543,0.468434843,1.783444816,13.04228113,10.72316651,152.9057304,0.0
101.9140625,46.82781414,0.61029187,0.635331228,2.184782609,26.351318168985994,9.623519334,102.153149,0.0
97.5234375,52.95368921,0.621356139,0.342540541,1.295150502,12.62664314,13.22726075,205.582725,0.0
91.453125,40.21385399,0.873622268,2.573178343,1.945652174,14.18562639,10.96108338,146.5033113,0.0
118.1953125,49.60737385,0.114142177,-0.189097166,91.7006689,91.15714151,0.020085613,-1.930371076,0.0
108.7578125,42.18073948,0.314228254,0.8763316720000001,2.525083612,21.47142161,9.216294084,105.52577900947718,0.0
134.59375,48.13237565,0.239774245,-0.137926639,2.358695652,13.73455714,9.633069044,128.4782334,0.0
106.6875,41.80773515,0.47854774946613543,0.937645603,1.1638795990000002,26.351318168985994,15.6206775,327.3774588,0.0
108.015625,46.41658923,0.255241953,0.324290417,0.632107023,10.92258128,19.1690725,385.7943842,0.0
40.0625,30.72172226,4.793532449,26.39181309,23.04264214,51.41679014,2.58429066,6.33090683,1.0
128.359375,85.97090118,0.001191462,-1.46130417,60.71237458,26.351318168985994,0.811278554,-1.177583675,0.0
111.28125,47.93288562,0.226992583,0.1011506369999999,16.20735786,48.92975457,2.875480777,6.773896352,0.0
137.546875,44.28950556,0.001307657,0.558658651,2.787625418,22.71022299,8.679636712999999,77.28890353,0.0
121.453125,49.54541152,0.2236779589999999,0.334338894,3.856187291,20.79203572,6.9552010310000005,56.63082053,0.0
89.6875,43.50211022,0.47854774946613543,0.466079669,5.973244147000001,31.32576626,5.831691247,34.73560627,0.0
138.3359375,49.46246641,-0.258911397,0.116349104,30.66220736,67.90121398,2.017195826,2.5054861,0.0
50.609375,35.50203215,0.47854774946613543,16.4699669,11.73578595,39.9579891,3.982307101,16.36454974,1.0
117.109375,56.49685201,0.47854774946613543,-0.666680469,2.346153846,14.91931175,9.603935666,115.5298137,0.0
98.6328125,51.05295521,0.492337221,0.1844696569999999,3.93729097,26.94029533,7.181597872,51.82827499,0.0
132.0625,50.68110317,0.47854774946613543,-0.2543055389999999,1.193979933,10.51845792,15.47148096,312.44667810000004,0.0
43.4140625,35.68515258,3.79985098,16.55377978,53.3687291,61.44005147,1.194538346,1.137621267,1.0
128.65625,47.10716465,-0.133380939,0.414499731,2.655518395,14.86854533,8.636292772000001,100.0905434,0.0
58.7890625,33.07724207,2.8263069,15.03986162,17.25752508,26.351318168985994,3.19287929,9.012004353,1.0
144.6796875,44.61921069,-0.295775017,0.339583537,1.881270903,14.07686557,11.01940293,148.3541956,0.0
121.421875,47.6374015,0.47854774946613543,0.3905059489999999,2.913043478,26.351318168985994,8.46702983,80.41271943,0.0
104.1796875,46.56974501,0.420015592,0.828797922,1.176421405,12.91352041,13.16504916,198.2617233,1.0
139.1484375,48.38260435,0.032397124,-0.120469967,8.900501672,38.60451608,4.870633763,23.36916307,0.0
125.1328125,51.46424291,0.258624386,-0.068347205,2.755852843,17.66386986,9.390326617,101.2625965,0.0
127.8984375,49.87701121,0.131541431,0.134090472,1.031772575,11.24457478,15.51815754,105.52577900947718,0.0
106.0,41.24185526,0.320462932,0.407108869,0.743311037,12.18338815,17.25261887,305.2626669,0.0
101.34375,50.67211349,0.3724890829999999,-0.165874097,1.821906355,14.23380574,10.47611754,135.47752250000002,0.0
44.15625,35.76189433,3.628116055,17.262630899999998,45.39632107,74.32272878,1.520491773,0.994009006,1.0
102.859375,40.06629942,1.252549145,3.01651958,7.440635452,36.65760386,5.072662074,24.99234876,1.0
129.8046875,53.11427224,0.47854774946613543,-0.271593782,2.872909699,22.06968066,8.242668451,70.97311113,0.0
44.8515625,32.42348923,3.722751951,17.85777378,79.75167224,26.351318168985994,0.6465908770000001,-0.627335373,1.0
117.8125,45.45993256,-0.021936028,0.040586654,3.010869565,15.6115272,7.805951587000001,82.45351744,0.0
138.2109375,56.13552968,-0.2460509739999999,-0.540071394,25.88377926,65.29130022,2.20168458,3.0232236510000003,0.0
34.9921875,32.745585600000005,4.132751898,21.93084176,61.62290970000001,70.08372282,1.108185858,0.344425534,1.0
86.5234375,39.82912032,0.659755587,1.512194676,1.736622074,15.75502351,10.70752888,126.44719270000002,0.0
124.3515625,55.93168124,0.47854774946613543,-0.658005835,4.433946488,25.7762397,7.226476927999999,53.99597424,0.0
114.34375,56.42645068,0.278909787,-0.494247734,2.960702341,20.32727942,8.202080803,73.81939521,0.0
128.1015625,50.70762391,-0.141260678,-0.333423449,3.447324415,20.89341644,7.993562878,72.23372825,0.0
92.7109375,34.00899521,0.475324061,3.383378566,2.609531773,15.6021462,8.135487982999999,85.71978192,0.0
143.109375,40.24033936,0.47854774946613543,0.938084606,1.307692308,11.55735911,13.87825261,105.52577900947718,0.0
118.1953125,51.36770912,0.47854774946613543,-0.048672422,36.16304348,67.88042313,1.514739181,0.631103897,1.0
110.5703125,46.7800177,0.338450749,0.277741661,3.827759197,21.85235724,6.911539492,52.65103649,0.0
162.921875,62.88638184,0.47854774946613543,0.258462083,168.0025084,46.41261967,-1.870487715,4.584460114,0.0
108.484375,39.26452446,0.273253029,1.482738496,5.7207357860000005,29.38668967,5.539966497999999,30.98345862,0.0
94.296875,44.39864852,0.565402637,0.674077925,4.106187291,22.84701766,7.106313501,56.82229792,0.0
97.09375,46.34271745,0.47854774946613543,0.274746357,2.342809365,19.60614384,9.174740046,88.13655721,0.0
104.7265625,48.6946344,0.388645179,-0.1605669009999999,1.367892977,11.5031669,13.90146015,244.4258755,0.0
128.03125,41.31527742,0.106093251,0.874093001,1.715719064,13.37375458,11.01427549,151.91563019999998,0.0
121.984375,50.4162338,0.08812521,-0.369359567,1.763377926,17.53019459,10.74078873,119.82797859999998,0.0
106.3515625,44.03258556,0.595589712,0.671816083,4.093645485,26.78474694,6.74545464,45.68606908,0.0
103.7421875,42.92275877,0.43136807,0.775128123,1.010033445,11.86264335,17.09690855,334.234909,0.0
103.1328125,42.27668741,0.372969836,0.827333462,2.030100334,12.73346907,10.74351728,158.97936299999998,0.0
114.3359375,48.19350276,0.174347936,0.234023762,1.58277592,26.351318168985994,11.83081191,178.62943059999998,0.0
31.9375,37.27741231,4.586501952,21.87143411,50.19899666,65.34805603,1.384786676,1.116528506,1.0
96.3671875,52.92224117,1.269258767,1.3969896169999998,165.4615385,69.23876115,-0.892805625,0.028618721,0.0
128.546875,48.63011852,0.025494892,-0.086114056,3.815217391000001,19.33333205,6.892684283,56.53795261,0.0
89.375,34.80975079,0.59933142,2.9687512330000003,1.911371237,15.27722104,11.09608903,105.52577900947718,0.0
94.796875,46.86322508,0.547160399,0.5419250520000001,1.172240803,13.71656831,13.301363,191.54830980000003,0.0
96.734375,46.70912056,0.377104564,0.152048093,2.836120401,18.7071222,8.906146151,92.14216995,0.0
122.359375,40.86596505,-0.044778541,1.037037605,2.130434783,17.70582855,11.15302538,137.2621292,0.0
105.8203125,50.68398317,0.157763181,-0.427245651,6.065217391,26.351318168985994,5.882067449,34.14680917,0.0
129.3046875,50.73330369,0.019568507,-0.339842585,2.275919732,14.24771725,9.629046948,120.2956246,0.0
136.703125,55.21525482,-0.138694079,-0.457520726,3.0484949830000003,19.55006409,7.873036125,69.09910524,0.0
101.59375,52.42814093,0.345714442,-0.2866295,6.561036789,32.83401227,5.493631097000001,30.56820949,0.0
113.3984375,51.17606555,0.403571074,0.528198097,31.32441472,51.53908903,1.835238673,2.901304494,0.0
126.3203125,47.73526173,0.322935232,0.651073165,3.606187291,20.36525819,6.742066552000001,51.44654659,0.0
128.96875,52.85607485,-0.095204261,-0.471908008,16.56939799,51.68965501,3.09521699,8.239992459,0.0
132.234375,54.52987776,0.021015943,-0.517323389,1.959866221,13.22091917,10.45509986,145.4751053,0.0
129.03125,52.56884437,0.097404358,-0.069325557,1.843645485,12.10260488,11.71128121,189.2853795,0.0
110.5703125,45.4042061,0.080413832,0.300963423,1.785953177,26.351318168985994,9.770460436,108.8220388,0.0
124.9765625,45.68394563,0.47854774946613543,0.1099423019999999,4.981605351000001,26.351318168985994,5.563958767000001,31.31908885,0.0
